,WRK,SEX,DEAR,DEYE,ACCESSINET,SCHL,SOC code,Occupational title,Average wage,Annual wage
3945,1,2,2,2,1,18,113021,Computer and Information Systems Managers,85.64,178130.0
3946,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
3947,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
3948,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
3949,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
3950,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3951,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3952,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3953,2,2,2,2,1,20,113021,Computer and Information Systems Managers,85.64,178130.0
3954,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3955,1,2,2,2,1,19,113021,Computer and Information Systems Managers,85.64,178130.0
3956,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3957,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3958,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3959,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3960,1,2,2,2,1,20,113021,Computer and Information Systems Managers,85.64,178130.0
3961,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3962,1,1,1,2,1,19,113021,Computer and Information Systems Managers,85.64,178130.0
3963,2,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3964,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3965,1,2,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
3966,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
3967,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
3968,1,1,2,2,2,21,113021,Computer and Information Systems Managers,85.64,178130.0
3969,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3970,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3971,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
3972,1,1,2,2,1,19,113021,Computer and Information Systems Managers,85.64,178130.0
3973,1,2,2,2,1,18,113021,Computer and Information Systems Managers,85.64,178130.0
3974,1,1,1,2,1,18,113021,Computer and Information Systems Managers,85.64,178130.0
3975,1,1,2,2,1,16,113021,Computer and Information Systems Managers,85.64,178130.0
3976,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
3977,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3978,1,1,2,2,1,16,113021,Computer and Information Systems Managers,85.64,178130.0
3979,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3980,1,1,2,2,1,19,113021,Computer and Information Systems Managers,85.64,178130.0
3981,2,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3982,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3983,2,2,2,2,1,20,113021,Computer and Information Systems Managers,85.64,178130.0
3984,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
3985,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3986,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
3987,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3988,1,2,2,2,1,20,113021,Computer and Information Systems Managers,85.64,178130.0
3989,1,2,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
3990,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3991,1,2,2,2,1,24,113021,Computer and Information Systems Managers,85.64,178130.0
3992,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3993,1,1,2,2,1,24,113021,Computer and Information Systems Managers,85.64,178130.0
3994,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3995,2,2,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
3996,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3997,2,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3998,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
3999,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4000,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4001,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4002,2,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4003,1,1,2,2,1,19,113021,Computer and Information Systems Managers,85.64,178130.0
4004,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4005,2,2,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4006,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4007,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4008,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4009,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4010,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4011,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4012,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4013,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4014,1,1,2,2,1,17,113021,Computer and Information Systems Managers,85.64,178130.0
4015,1,1,2,2,1,20,113021,Computer and Information Systems Managers,85.64,178130.0
4016,1,2,2,2,1,20,113021,Computer and Information Systems Managers,85.64,178130.0
4017,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4018,1,1,1,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4019,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4020,1,2,2,2,1,18,113021,Computer and Information Systems Managers,85.64,178130.0
4021,1,2,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4022,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4023,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4024,1,2,2,2,1,23,113021,Computer and Information Systems Managers,85.64,178130.0
4025,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4026,2,1,2,2,1,19,113021,Computer and Information Systems Managers,85.64,178130.0
4027,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4028,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4029,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4030,1,2,2,2,1,17,113021,Computer and Information Systems Managers,85.64,178130.0
4031,1,1,2,2,1,16,113021,Computer and Information Systems Managers,85.64,178130.0
4032,2,2,2,2,1,19,113021,Computer and Information Systems Managers,85.64,178130.0
4033,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4034,1,2,2,2,1,20,113021,Computer and Information Systems Managers,85.64,178130.0
4035,2,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4036,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4037,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4038,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4039,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4040,1,1,2,2,1,19,113021,Computer and Information Systems Managers,85.64,178130.0
4041,1,2,2,2,1,19,113021,Computer and Information Systems Managers,85.64,178130.0
4042,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4043,1,2,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4044,1,1,2,2,1,24,113021,Computer and Information Systems Managers,85.64,178130.0
4045,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4046,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4047,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4048,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4049,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4050,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4051,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4052,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4053,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4054,1,1,2,2,3,17,113021,Computer and Information Systems Managers,85.64,178130.0
4055,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4056,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4057,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4058,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4059,1,2,2,2,1,20,113021,Computer and Information Systems Managers,85.64,178130.0
4060,2,1,2,2,1,20,113021,Computer and Information Systems Managers,85.64,178130.0
4061,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4062,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4063,1,2,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4064,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4065,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4066,2,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4067,1,1,2,2,1,18,113021,Computer and Information Systems Managers,85.64,178130.0
4068,1,2,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4069,1,2,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4070,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4071,1,1,2,2,1,20,113021,Computer and Information Systems Managers,85.64,178130.0
4072,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4073,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4074,1,1,2,2,1,18,113021,Computer and Information Systems Managers,85.64,178130.0
4075,1,2,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4076,1,2,2,2,1,20,113021,Computer and Information Systems Managers,85.64,178130.0
4077,2,2,2,2,1,19,113021,Computer and Information Systems Managers,85.64,178130.0
4078,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4079,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4080,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4081,1,2,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4082,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4083,2,2,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4084,2,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4085,1,1,2,2,1,18,113021,Computer and Information Systems Managers,85.64,178130.0
4086,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4087,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4088,1,1,2,2,1,18,113021,Computer and Information Systems Managers,85.64,178130.0
4089,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4090,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4091,1,1,2,2,1,19,113021,Computer and Information Systems Managers,85.64,178130.0
4092,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4093,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4094,1,2,2,2,1,18,113021,Computer and Information Systems Managers,85.64,178130.0
4095,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4096,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4097,1,1,2,2,1,19,113021,Computer and Information Systems Managers,85.64,178130.0
4098,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4099,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4100,1,1,2,2,1,20,113021,Computer and Information Systems Managers,85.64,178130.0
4101,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4102,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4103,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4104,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4105,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4106,2,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4107,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4108,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4109,2,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4110,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4111,1,2,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4112,1,1,2,2,1,20,113021,Computer and Information Systems Managers,85.64,178130.0
4113,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4114,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4115,2,1,2,2,1,19,113021,Computer and Information Systems Managers,85.64,178130.0
4116,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4117,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4118,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4119,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4120,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4121,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4122,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4123,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4124,1,1,2,2,1,23,113021,Computer and Information Systems Managers,85.64,178130.0
4125,1,1,2,2,1,19,113021,Computer and Information Systems Managers,85.64,178130.0
4126,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4127,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4128,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4129,1,1,2,2,1,22,113021,Computer and Information Systems Managers,85.64,178130.0
4130,1,2,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4131,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4132,1,1,2,2,1,16,113021,Computer and Information Systems Managers,85.64,178130.0
4133,1,2,2,2,1,16,113021,Computer and Information Systems Managers,85.64,178130.0
4134,1,1,2,2,1,21,113021,Computer and Information Systems Managers,85.64,178130.0
4135,2,2,2,2,1,16,113031,Financial Managers,78.71,163720.0
4136,2,2,2,2,1,16,113031,Financial Managers,78.71,163720.0
4137,1,1,2,2,1,21,113031,Financial Managers,78.71,163720.0
4138,1,2,2,2,1,20,113031,Financial Managers,78.71,163720.0
4139,1,2,2,2,1,21,113031,Financial Managers,78.71,163720.0
4140,1,1,2,2,1,21,113031,Financial Managers,78.71,163720.0
4141,1,1,2,2,1,21,113031,Financial Managers,78.71,163720.0
4142,1,2,2,2,1,19,113031,Financial Managers,78.71,163720.0
4143,1,2,2,2,1,21,113031,Financial Managers,78.71,163720.0
4144,1,2,2,2,1,21,113031,Financial Managers,78.71,163720.0
4145,2,2,2,2,1,16,113031,Financial Managers,78.71,163720.0
4146,1,2,2,2,1,21,113031,Financial Managers,78.71,163720.0
4147,1,1,2,2,1,21,113031,Financial Managers,78.71,163720.0
4148,2,2,2,2,1,22,113031,Financial Managers,78.71,163720.0
4149,1,2,2,2,1,20,113031,Financial Managers,78.71,163720.0
